Date,Open,High,Low,Close,Adj Close,Volume
2015-02-09,20614.300781,21026.599609,19295.000000,19459.900391,19459.900391,815425
2015-02-10,20202.000000,20202.000000,18140.599609,18635.300781,18635.300781,1228273
2015-02-11,17810.800781,19459.900391,17480.900391,19459.900391,19459.900391,559563
2015-02-12,19130.099609,19872.199219,18965.199219,19212.500000,19212.500000,647497
2015-02-13,18965.199219,19212.500000,18635.300781,18717.800781,18717.800781,695512
2015-02-17,null,null,null,null,null,null
2015-02-18,18717.800781,18717.800781,18717.800781,18717.800781,18717.800781,0
2015-02-19,18717.800781,18717.800781,18717.800781,18717.800781,18717.800781,0
2015-02-20,18717.800781,18717.800781,18717.800781,18717.800781,18717.800781,0
2015-02-23,18717.800781,18717.800781,18717.800781,18717.800781,18717.800781,0
2015-02-24,18717.800781,18717.800781,18717.800781,18717.800781,18717.800781,0
2015-02-25,18223.000000,19212.500000,16903.699219,17233.599609,17233.599609,2087919
2015-02-26,17068.599609,17563.400391,16161.599609,16491.400391,16491.400391,2290036
2015-02-27,16573.900391,17398.500000,15419.500000,16573.900391,16573.900391,2978108
2015-03-02,16244.099609,16821.300781,16161.599609,16409.000000,16409.000000,1363737
2015-03-03,16244.099609,16738.800781,15419.500000,16244.099609,16244.099609,2141619
2015-03-04,13440.500000,13440.500000,13440.500000,13440.500000,13440.500000,691146
2015-03-05,14759.799805,14759.799805,13687.900391,13770.400391,13770.400391,2668293
2015-03-06,13770.400391,13852.799805,12945.799805,13110.700195,13110.700195,2289708
2015-03-09,12945.799805,13028.200195,12203.700195,12698.400391,12698.400391,3333850
2015-03-10,12451.000000,13275.599609,12368.599609,13028.200195,13028.200195,1262594
2015-03-11,12863.299805,12945.799805,12698.400391,12698.400391,12698.400391,929136
2015-03-12,12533.500000,12945.799805,12368.599609,12945.799805,12945.799805,841527
2015-03-13,12780.900391,13110.700195,12698.400391,12945.799805,12945.799805,801385
2015-03-16,12945.799805,12945.799805,12616.000000,12698.400391,12698.400391,897556
2015-03-17,12451.000000,13110.700195,12368.599609,13028.200195,13028.200195,1163161
2015-03-18,12863.299805,13028.200195,12698.400391,12863.299805,12863.299805,916233
2015-03-19,12698.400391,13110.700195,12698.400391,12698.400391,12698.400391,1280688
2015-03-20,12451.000000,12780.900391,12368.599609,12698.400391,12698.400391,670772
2015-03-23,12616.000000,13028.200195,12451.000000,12616.000000,12616.000000,910411
2015-03-24,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-03-25,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-03-26,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-03-27,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-03-30,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-03-31,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-01,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-02,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-06,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-07,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-08,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-09,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-10,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-13,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-14,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-15,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-16,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-17,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-20,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-21,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-22,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
2015-04-23,12616.000000,12616.000000,12616.000000,12616.000000,12616.000000,0
