Date,Open,High,Low,Close,Adj Close,Volume
2012-03-19,24500000.000000,24650000.000000,21450000.000000,21850000.000000,21850000.000000,0
2012-03-20,22730000.000000,23090000.000000,19720000.000000,19740000.000000,19740000.000000,0
2012-03-21,18910000.000000,19500000.000000,17340000.000000,17800000.000000,17800000.000000,0
2012-03-22,19250000.000000,19940000.000000,17780000.000000,18170000.000000,18170000.000000,0
2012-03-23,17960000.000000,18560000.000000,15540000.000000,15660000.000000,15660000.000000,0
2012-03-26,14430000.000000,14500000.000000,12600000.000000,12750000.000000,12750000.000000,0
2012-03-27,13140000.000000,15340000.000000,13040000.000000,15280000.000000,15280000.000000,0
2012-03-28,15220000.000000,18200000.000000,14750000.000000,15460000.000000,15460000.000000,0
2012-03-29,17390000.000000,17390000.000000,15020000.000000,15380000.000000,15380000.000000,0
2012-03-30,14080000.000000,15280000.000000,14000000.000000,14560000.000000,14560000.000000,0
2012-04-02,14690000.000000,14840000.000000,13500000.000000,14520000.000000,14520000.000000,0
2012-04-03,14380000.000000,15870000.000000,14140000.000000,15020000.000000,15020000.000000,0
2012-04-04,16510000.000000,17240000.000000,15400000.000000,15700000.000000,15700000.000000,0
2012-04-05,16460000.000000,16640000.000000,15550000.000000,16360000.000000,16360000.000000,0
2012-04-09,18370000.000000,18500000.000000,17090000.000000,18440000.000000,18440000.000000,0
2012-04-10,18610000.000000,21500000.000000,18110000.000000,21420000.000000,21420000.000000,0
2012-04-11,19290000.000000,20660000.000000,18830000.000000,20400000.000000,20400000.000000,0
2012-04-12,19860000.000000,20100000.000000,16770000.000000,16900000.000000,16900000.000000,0
2012-04-13,16670000.000000,18640000.000000,16640000.000000,18590000.000000,18590000.000000,0
2012-04-16,17240000.000000,19210000.000000,16860000.000000,17900000.000000,17900000.000000,0
2012-04-17,16680000.000000,16820000.000000,15520000.000000,15980000.000000,15980000.000000,0
2012-04-18,16320000.000000,16810000.000000,15580000.000000,16370000.000000,16370000.000000,0
2012-04-19,16320000.000000,17650000.000000,15600000.000000,16680000.000000,16680000.000000,0
2012-04-20,15980000.000000,16040000.000000,15280000.000000,15630000.000000,15630000.000000,0
2012-04-23,17120000.000000,17800000.000000,16430000.000000,16600000.000000,16600000.000000,0
2012-04-24,16470000.000000,16670000.000000,15810000.000000,15810000.000000,15810000.000000,0
2012-04-25,14560000.000000,14690000.000000,13860000.000000,13920000.000000,13920000.000000,0
2012-04-26,13960000.000000,14080000.000000,12680000.000000,12930000.000000,12930000.000000,0
2012-04-27,12800000.000000,13380000.000000,12620000.000000,12840000.000000,12840000.000000,0
2012-04-30,13180000.000000,13570000.000000,13000000.000000,13440000.000000,13440000.000000,0
